DaysToShutdown,Sensor1,InvNorm1,InvFlag1,OnOrder1
0.277777777777778,0.898174728299062,0,0,0
0.222222222222222,0.886428684907674,0,0,0
0.166666666666667,0.858166043459898,0,0,0
0.111111111111111,0.845014807725497,0,0,0
0.0555555555555556,0.820950950898751,0,0,0
0,0.820950950898751,0,0,0
0.944444444444444,0.819199755912289,0,0,0
0.888888888888889,0.809418653228774,0,0,0
0.833333333333333,0.795607270554424,0,0,0
0.777777777777778,0.77931227185595,0,0,0
0.722222222222222,0.746760943136062,0,0,0
0.666666666666667,0.714003124531379,0,0,0
0.611111111111111,0.710383926766667,0,0,0
0.555555555555556,0.675055003224349,0,0,0
0.5,0.668328788033194,0,0,1
0.444444444444444,0.663502798825714,0,0,0.8
0.388888888888889,0.661149381135102,0,0,0.6
0.333333333333333,0.644183461948685,0,0,0.4
0.277777777777778,0.602080002270573,0,0,0.2
0.222222222222222,0.548781356725129,0.005,1,0
0.166666666666667,0.528000267482274,0.005,1,0
0.111111111111111,0.430175020541381,0.005,1,0
0.0555555555555556,0.365832493510531,0.005,1,0
0,0.9999,0,0,0
0.944444444444444,0.999889012256543,0,0,0
0.888888888888889,0.999860734198732,0,0,0
0.833333333333333,0.999857966756218,0,0,0
0.777777777777778,0.999854577613094,0,0,0
0.722222222222222,0.99984699496394,0,0,0
0.666666666666667,0.99984055248021,0,0,0
0.611111111111111,0.999824669196249,0,0,0
0.555555555555556,0.999811323527349,0,0,0
0.5,0.999810385468342,0,0,0
0.444444444444444,0.999799945979645,0,0,0
0.388888888888889,0.999793326590551,0,0,0
0.333333333333333,0.99978913689688,0,0,0
0.277777777777778,0.999773306632477,0,0,0
0.222222222222222,0.999734486289465,0,0,0
0.166666666666667,0.999715488707728,0,0,0
0.111111111111111,0.999689703473303,0,0,0
0.0555555555555556,0.999675253635589,0,0,0
0,0.999675253635589,0,0,0
0.944444444444444,0.999673500971006,0,0,0
0.888888888888889,0.999649663715443,0,0,0
0.833333333333333,0.999647271804667,0,0,0
0.777777777777778,0.999571720056574,0,0,0
0.722222222222222,0.999543381538549,0,0,0
0.666666666666667,0.999455144949777,0,0,0
0.611111111111111,0.999411598911482,0,0,0
0.555555555555556,0.999407679745427,0,0,0
0.5,0.99932135603817,0,0,0
0.444444444444444,0.999244936197936,0,0,0
0.388888888888889,0.999220589721733,0,0,0
0.333333333333333,0.999206946079522,0,0,0
0.277777777777778,0.999125078412974,0,0,0
0.222222222222222,0.999091835344345,0,0,0
0.166666666666667,0.998998528581821,0,0,0
0.111111111111111,0.998976891443169,0,0,0
0.0555555555555556,0.998880449087517,0,0,0
0,0.998880449087517,0,0,0
0.944444444444444,0.99869827384255,0,0,0
0.888888888888889,0.998435420961397,0,0,0
0.833333333333333,0.998303572756433,0,0,0
0.777777777777778,0.998167439401178,0,0,0
0.722222222222222,0.997906224547731,0,0,0
0.666666666666667,0.997585913272011,0,0,0
0.611111111111111,0.997452026628238,0,0,0
0.555555555555556,0.997397544140374,0,0,0
0.5,0.997185692770233,0,0,0
0.444444444444444,0.996988258873497,0,0,0
0.388888888888889,0.996905856379301,0,0,0
0.333333333333333,0.99688818832853,0,0,0
0.277777777777778,0.996365657083848,0,0,0
0.222222222222222,0.995428932070392,0,0,0
0.166666666666667,0.995115184082763,0,0,0
0.111111111111111,0.994498573535758,0,0,0
0.0555555555555556,0.994042429048751,0,0,0
0,0.994042429048751,0,0,0
0.944444444444444,0.993816350126683,0,0,0
