0.33333334,0.99977666,0.0,0.0,0.0
0.2777778,0.99975204,0.0,0.0,0.0
0.22222222,0.9997408,0.0,0.0,0.0
0.16666667,0.9996818,0.0,0.0,0.0
0.11111111,0.99965346,0.0,0.0,0.0
0.055555556,0.99964565,0.0,0.0,0.0
0.0,0.99964565,0.0,0.0,0.0
0.9444444,0.99959296,0.0,0.0,0.0
0.8888889,0.9995707,0.0,0.0,0.0
0.8333333,0.99955803,0.0,0.0,0.0
0.7777778,0.9995117,0.0,0.0,0.0
0.7222222,0.99947697,0.0,0.0,0.0
0.6666667,0.9993333,0.0,0.0,0.0
0.6111111,0.99926764,0.0,0.0,0.0
0.5555556,0.99926543,0.0,0.0,0.0
0.5,0.9991485,0.0,0.0,0.0
0.44444445,0.99903595,0.0,0.0,0.0
0.3888889,0.9989286,0.0,0.0,0.0
0.33333334,0.9988371,0.0,0.0,0.0
0.2777778,0.9988128,0.0,0.0,0.0
0.22222222,0.9987006,0.0,0.0,0.0
0.16666667,0.99840134,0.0,0.0,0.0
0.11111111,0.998355,0.0,0.0,0.0
0.055555556,0.9983031,0.0,0.0,0.0
0.0,0.9983031,0.0,0.0,0.0
0.9444444,0.9981985,0.0,0.0,0.0
0.8888889,0.9979924,0.0,0.0,0.0
0.8333333,0.99779075,0.0,0.0,0.0
0.7777778,0.99765044,0.0,0.0,0.0
0.7222222,0.9972025,0.0,0.0,0.0
0.6666667,0.99705416,0.0,0.0,0.0
0.6111111,0.9965476,0.0,0.0,0.0
0.5555556,0.9961794,0.0,0.0,0.0
0.5,0.9959941,0.0,0.0,0.0
0.44444445,0.9958583,0.0,0.0,0.0
0.3888889,0.9957492,0.0,0.0,0.0
0.33333334,0.99560624,0.0,0.0,0.0
0.2777778,0.9952061,0.0,0.0,0.0
0.22222222,0.99473876,0.0,0.0,0.0
0.16666667,0.99405575,0.0,0.0,0.0
0.11111111,0.992903,0.0,0.0,0.0
0.055555556,0.9925998,0.0,0.0,0.0
0.0,0.9925998,0.0,0.0,0.0
0.9444444,0.99227566,0.0,0.0,0.0
0.8888889,0.99172217,0.0,0.0,0.0
0.8333333,0.99158746,0.0,0.0,0.0
0.7777778,0.9896385,0.0,0.0,0.0
0.7222222,0.9896304,0.0,0.0,0.0
0.6666667,0.9895077,0.0,0.0,0.0
0.6111111,0.9889922,0.0,0.0,0.0
0.5555556,0.98746014,0.0,0.0,0.0
0.5,0.98647666,0.0,0.0,0.0
0.44444445,0.9860402,0.0,0.0,0.0
0.3888889,0.98533005,0.0,0.0,0.0
0.33333334,0.98328453,0.0,0.0,0.0
0.2777778,0.9816649,0.0,0.0,0.0
0.22222222,0.98017776,0.0,0.0,0.0
0.16666667,0.9790993,0.0,0.0,0.0
0.11111111,0.9762484,0.0,0.0,0.0
0.055555556,0.96918404,0.0,0.0,0.0
0.0,0.96918404,0.0,0.0,0.0
0.9444444,0.9677923,0.0,0.0,0.0
0.8888889,0.96753216,0.0,0.0,0.0
0.8333333,0.9629704,0.0,0.0,0.0
0.7777778,0.95794994,0.0,0.0,0.0
0.7222222,0.95158243,0.0,0.0,0.0
0.6666667,0.93788993,0.0,0.0,0.0
0.6111111,0.9335984,0.0,0.0,0.0
0.5555556,0.9275804,0.0,0.0,0.0
0.5,0.92599005,0.0,0.0,0.0
0.44444445,0.920234,0.0,0.0,0.0
0.3888889,0.91910034,0.0,0.0,0.0
0.33333334,0.91088194,0.0,0.0,0.0
0.2777778,0.9087895,0.0,0.0,0.0
0.22222222,0.9087881,0.0,0.0,0.0
0.16666667,0.9032771,0.0,0.0,0.0
0.11111111,0.89351106,0.0,0.0,0.0
0.055555556,0.874548,0.0,0.0,0.0
0.0,0.874548,0.0,0.0,0.0
0.9444444,0.8718747,0.0,0.0,0.0
0.8888889,0.8663329,0.0,0.0,0.0
0.8333333,0.8350138,0.0,0.0,0.0
0.7777778,0.80667096,0.0,0.0,0.0
0.7222222,0.77619976,0.0,0.0,0.0
0.6666667,0.77295536,0.0,0.0,0.0
0.6111111,0.74942106,0.0,0.0,0.0
0.5555556,0.72011095,0.0,0.0,0.0
0.5,0.71993923,0.0,0.0,1.0
0.44444445,0.68889385,0.0,0.0,0.8
0.3888889,0.6201909,0.0,0.0,0.6
0.33333334,0.58970195,0.0,0.0,0.4
0.2777778,0.4913934,0.0,0.0,0.2
0.22222222,0.42190802,0.005,1.0,0.0
0.16666667,0.38160715,0.005,1.0,0.0
0.11111111,0.25350195,0.005,1.0,0.0
0.055555556,0.23819049,0.005,1.0,0.0
0.0,0.9999,0.0,0.0,0.0
0.9444444,0.99989706,0.0,0.0,0.0
0.8888889,0.99988914,0.0,0.0,0.0
0.8333333,0.9998798,0.0,0.0,0.0
0.7777778,0.9998689,0.0,0.0,0.0
0.7222222,0.9998425,0.0,0.0,0.0
0.6666667,0.9998378,0.0,0.0,0.0
0.6111111,0.9998237,0.0,0.0,0.0
0.5555556,0.99980456,0.0,0.0,0.0
0.5,0.9997802,0.0,0.0,0.0
0.44444445,0.999763,0.0,0.0,0.0
0.3888889,0.99973744,0.0,0.0,0.0
0.33333334,0.9996875,0.0,0.0,0.0
0.2777778,0.9996508,0.0,0.0,0.0
0.22222222,0.9996341,0.0,0.0,0.0
0.16666667,0.9996301,0.0,0.0,0.0
0.11111111,0.9996245,0.0,0.0,0.0
0.055555556,0.99962443,0.0,0.0,0.0
0.0,0.99962443,0.0,0.0,0.0
0.9444444,0.99961686,0.0,0.0,0.0
0.8888889,0.9995467,0.0,0.0,0.0
0.8333333,0.9994716,0.0,0.0,0.0
0.7777778,0.99945915,0.0,0.0,0.0
0.7222222,0.9994323,0.0,0.0,0.0
0.6666667,0.999411,0.0,0.0,0.0
0.6111111,0.99931276,0.0,0.0,0.0
0.5555556,0.9992702,0.0,0.0,0.0
0.5,0.9991822,0.0,0.0,0.0
0.44444445,0.99913627,0.0,0.0,0.0
0.3888889,0.99911857,0.0,0.0,0.0
0.33333334,0.99902505,0.0,0.0,0.0
0.2777778,0.99870455,0.0,0.0,0.0
0.22222222,0.99862367,0.0,0.0,0.0
0.16666667,0.99853665,0.0,0.0,0.0
0.11111111,0.9985035,0.0,0.0,0.0
0.055555556,0.9984694,0.0,0.0,0.0
0.0,0.9984694,0.0,0.0,0.0
0.9444444,0.99799734,0.0,0.0,0.0
0.8888889,0.99796623,0.0,0.0,0.0
0.8333333,0.9978514,0.0,0.0,0.0
0.7777778,0.997724,0.0,0.0,0.0
0.7222222,0.99732137,0.0,0.0,0.0
0.6666667,0.9969228,0.0,0.0,0.0
0.6111111,0.99655044,0.0,0.0,0.0
0.5555556,0.9962868,0.0,0.0,0.0
0.5,0.99605,0.0,0.0,0.0
0.44444445,0.9959241,0.0,0.0,0.0
0.3888889,0.9955538,0.0,0.0,0.0
0.33333334,0.9954861,0.0,0.0,0.0
0.2777778,0.99524,0.0,0.0,0.0
0.22222222,0.99509966,0.0,0.0,0.0
0.16666667,0.9943227,0.0,0.0,0.0
0.11111111,0.993248,0.0,0.0,0.0
0.055555556,0.9923322,0.0,0.0,0.0
0.0,0.9923322,0.0,0.0,0.0
0.9444444,0.9918092,0.0,0.0,0.0
0.8888889,0.991632,0.0,0.0,0.0
0.8333333,0.9915633,0.0,0.0,0.0
0.7777778,0.99059737,0.0,0.0,0.0
0.7222222,0.9891754,0.0,0.0,0.0
0.6666667,0.9879968,0.0,0.0,0.0
0.6111111,0.98567235,0.0,0.0,0.0
0.5555556,0.9835481,0.0,0.0,0.0
0.5,0.983344,0.0,0.0,0.0
0.44444445,0.98297775,0.0,0.0,0.0
0.3888889,0.98232335,0.0,0.0,0.0
0.33333334,0.9820714,0.0,0.0,0.0
0.2777778,0.98054785,0.0,0.0,0.0
0.22222222,0.97951686,0.0,0.0,0.0
0.16666667,0.9785372,0.0,0.0,0.0
0.11111111,0.97853345,0.0,0.0,0.0
0.055555556,0.975785,0.0,0.0,0.0
0.0,0.975785,0.0,0.0,0.0
0.9444444,0.9705771,0.0,0.0,0.0
0.8888889,0.96729237,0.0,0.0,0.0
0.8333333,0.96620184,0.0,0.0,0.0
0.7777778,0.96503276,0.0,0.0,0.0
0.7222222,0.95868653,0.0,0.0,0.0
0.6666667,0.95839125,0.0,0.0,0.0
0.6111111,0.9517965,0.0,0.0,0.0
0.5555556,0.9467553,0.0,0.0,0.0
0.5,0.9427791,0.0,0.0,0.0
0.44444445,0.9421381,0.0,0.0,0.0
0.3888889,0.93723524,0.0,0.0,0.0
0.33333334,0.9362236,0.0,0.0,0.0
0.2777778,0.93021685,0.0,0.0,0.0
0.22222222,0.9194488,0.0,0.0,0.0
0.16666667,0.9021015,0.0,0.0,0.0
0.11111111,0.8988165,0.0,0.0,0.0
0.055555556,0.8715161,0.0,0.0,0.0
0.0,0.8715161,0.0,0.0,0.0
0.9444444,0.85325927,0.0,0.0,0.0
0.8888889,0.8484843,0.0,0.0,0.0
0.8333333,0.8264353,0.0,0.0,0.0
0.7777778,0.8164518,0.0,0.0,0.0
0.7222222,0.79728425,0.0,0.0,0.0
0.6666667,0.785608,0.0,0.0,0.0
0.6111111,0.7627519,0.0,0.0,0.0
0.5555556,0.7433132,0.0,0.0,0.0
0.5,0.7118877,0.0,0.0,1.0
0.44444445,0.69574636,0.0,0.0,0.8
0.3888889,0.68167144,0.0,0.0,0.6
0.33333334,0.6084159,0.0,0.0,0.4
0.2777778,0.55495054,0.0,0.0,0.2
0.22222222,0.5413783,0.005,1.0,0.0
0.16666667,0.51471144,0.005,1.0,0.0
0.11111111,0.42067295,0.005,1.0,0.0
0.055555556,0.40897438,0.005,1.0,0.0
0.0,0.9999,0.0,0.0,0.0
0.9444444,0.9998931,0.0,0.0,0.0
0.8888889,0.99988896,0.0,0.0,0.0
0.8333333,0.99986655,0.0,0.0,0.0
0.7777778,0.99985135,0.0,0.0,0.0
0.7222222,0.99983954,0.0,0.0,0.0
0.6666667,0.9998268,0.0,0.0,0.0
0.6111111,0.9998026,0.0,0.0,0.0
0.5555556,0.9997738,0.0,0.0,0.0
0.5,0.99973947,0.0,0.0,0.0
0.44444445,0.99973327,0.0,0.0,0.0
0.3888889,0.99972326,0.0,0.0,0.0
0.33333334,0.99971163,0.0,0.0,0.0
0.2777778,0.9996845,0.0,0.0,0.0
0.22222222,0.999668,0.0,0.0,0.0
0.16666667,0.9996361,0.0,0.0,0.0
0.11111111,0.9995792,0.0,0.0,0.0
0.055555556,0.9995238,0.0,0.0,0.0
0.0,0.9995238,0.0,0.0,0.0
0.9444444,0.99942726,0.0,0.0,0.0
0.8888889,0.9993782,0.0,0.0,0.0
0.8333333,0.9993288,0.0,0.0,0.0
0.7777778,0.99926823,0.0,0.0,0.0
0.7222222,0.99923843,0.0,0.0,0.0
0.6666667,0.9991647,0.0,0.0,0.0
0.6111111,0.9991208,0.0,0.0,0.0
0.5555556,0.9990768,0.0,0.0,0.0
0.5,0.99897707,0.0,0.0,0.0
0.44444445,0.99895275,0.0,0.0,0.0
0.3888889,0.9988184,0.0,0.0,0.0
0.33333334,0.99878633,0.0,0.0,0.0
